uid,period,period_group,source,subterm,matched_text,context,label,pattern_class,label_v2,label_final
linkedin_li-4392071032,2026-03,2026,scraped,langchain,langchain,"or appointment logistics. * **architect for the | be the on integrating databases, frameworks (like langchain), and llm into a mature service-oriented architecture. * the | as the translator between the ""stoch",true_positive,broad,true_positive,true_positive
linkedin_li-4356527470,2026-04,2026,scraped,langchain,langchain,"or ai-enhanced workflows. - familiarity with llm frameworks, and prototyping (strong preference for langchain). - experience working with embeddings, databases, and semantic (e.g., chromadb, pgvector, or equiv",true_positive,broad,true_positive,true_positive
linkedin_li-4398614686,2026-04,2026,scraped,langchain,langchain,"strong skills in python (including langchain, openai etc.). ? solid of software engineering and good to have - design patterns. ? experience wit",true_positive,broad,true_positive,true_positive
linkedin_li-4388989494,2026-03,2026,scraped,langchain,langchain,"js, javascript, postgres, db and similar). * experience and systems * experience with llms, and ai (langchain, rag, etc.) * or early-stage experience * contributions to in github * experience with ai/ml platfo",true_positive,broad,true_positive,true_positive
linkedin_li-4371540783,2026-03,2026,scraped,langchain,langchain,"les. * 2+ years experience hands-on with ai and frameworks and protocols (e.g., agentcore, strands, langchain, mcp, a2a). * 2+ years experience and in ai and llm systems, including tool use, multi-step workflo",true_positive,broad,true_positive,true_positive
linkedin_li-4362317823,2026-03,2026,scraped,langchain,langchain,"ools (e.g., claude code, agent prompts, skills, cursor), (e.g., mcp, aws and agent frameworks (e.g. langchain, langgraph, crewai) * design - strong of software design and systems architecture. * - strong and f",true_positive,broad,true_positive,true_positive
linkedin_li-4392884168,2026-04,2026,scraped,langchain,langchain,"ode and contribute to of platform quality. **ai and * work with agent frameworks such as langgraph, langchain, or similar systems to implement multi-step ai workflows. * llm and and experimentation workflows t",true_positive,broad,true_positive,true_positive
linkedin_li-4398380877,2026-04,2026,scraped,langchain,langchain,". * familiarity with postgresql, etl and s3 data handling. * genai stack * hands-on experience with langchain, langgraph, and langsmith for workflows * experience with databases * proficiency in react-based ai",true_positive,broad,true_positive,true_positive
linkedin_li-4328957443,2026-04,2026,scraped,langchain,langchain,"amiliarity with (llms) and their application in systems. + familiarity with agent frameworks (e.g., langchain, autogen, crewai, rag) or research in multi-agent reinforcement learning. + experience in designing",true_positive,broad,true_positive,true_positive
linkedin_li-4380983512,2026-03,2026,scraped,langchain,langchain,"erience with training/inference frameworks: * vllm, deepspeed, megatron-lm * experience ai systems (langchain, langgraph, crewai, etc.) * knowledge of ai * experience with and customer-facing **what we offer**",true_positive,broad,true_positive,true_positive
linkedin_li-4377860613,2026-03,2026,scraped,langchain,langchain,"s, react js * strong working experience with genai, llm mcp, db, rag, ai, ai frameworks like adk or langchain/langgraph, ai agents. * strong experience with cloud platforms like gcp, azure or aws and cloud tec",true_positive,broad,true_positive,true_positive
linkedin_li-4391777209,2026-03,2026,scraped,langchain,langchain,"ent systems for and decision-making. * implement and tool-use capabilities using frameworks such as langchain, autogpt, or similar. * ai with systems, and business workflows to efficiency. * analyze, and docum",true_positive,broad,true_positive,true_positive
linkedin_li-4388511182,2026-03,2026,scraped,langchain,langchain,"mandatory); to java/typescript is a plus. hands-on experience with llms and genai frameworks (e.g., langchain-style agent frameworks). experience with ai tool use, multi-agent coordination. experience with dat",true_positive,broad,true_positive,true_positive
linkedin_li-4319489735,2026-03,2026,scraped,langchain,langchain," data on customer * experience with code utilizing llms, engineering, tuning, and frameworks (e.g., langchain, copilot) * familiarity with and platforms cloud, experience platform etc.) * strong ability to par",true_positive,broad,true_positive,true_positive
linkedin_li-4398953043,2026-04,2026,scraped,langchain,langchain," securely continuously the and **qualifications** | * python * ai/ml, mlops is a * llms, rag, smol, langchain, or agent * agile * jenkins, git, gitlab ci/cd, docker, mcp, a2a to have) * devops experience/knowl",true_positive,broad,true_positive,true_positive
linkedin_li-4391181238,2026-03,2026,scraped,langchain,langchain,"d in the ai/llm * experience developer platforms, sdks, or ai/ml * familiarity with llm frameworks (langchain, langgraph, or * deep expertise in agent architectures: multi-agent systems, tool use, algorithms, ",true_positive,broad,true_positive,true_positive
linkedin_li-4385782396,2026-04,2026,scraped,langchain,langchain,"tems end-to-end. **an of if…** * experience with generative ai platforms and frameworks (aws openai langchain, llamaindex). * experience with databases and semantic search. * familiarity with mlops and framewo",true_positive,broad,true_positive,true_positive
linkedin_li-4371192418,2026-03,2026,scraped,langchain,langchain,"ing best for and evaluation. * integrating ai work closely with backend to ai into using tools like langchain and cloud services. * staying updated with ai/ml up with the in ai, and applying to improve our tec",true_positive,broad,true_positive,true_positive
linkedin_li-4396839885,2026-04,2026,scraped,langchain,langchain," expertise in conversational and multi-agent systems | demonstrated experience with frameworks like langchain, langgraph etc. up-to-date with llm like gpt, anthropic, etc. demonstrated ability to lead high-amb",true_positive,broad,true_positive,true_positive
arshkon_3903483291,2024-04,2024,kaggle_arshkon,copilot,copilot,"ilarexperience using awsexperience with angular, react, or similar frameworksexperience with github copilot or similar ai toolsdemonstrated ability to design and implement web applications and/or servicesexp",true_positive,strict,true_positive,true_positive
asaniczka_0a9d189ffde1bf66,2024-01,2024,kaggle_asaniczka,copilot,copilot," macos and shell scripting familiarity with infra-as-code such as cloudformation, terraform, or aws copilot to security and best such as owasp and chain. experience with azure, aws or cloud platform experien",true_positive,strict,true_positive,true_positive
asaniczka_1c8b5f61b4804522,2024-01,2024,kaggle_asaniczka,copilot,copilot,cations and api services or experience. the aws team is for a software engineer to work on both our copilot and customer to further and the features that the service offers to customers. build services and w,true_positive,strict,true_positive,true_positive
asaniczka_88768f4605a29c5e,2024-01,2024,kaggle_asaniczka,copilot,copilot,"m on gcp. we're excited about creatively leveraging llms (gpt-3, codex) in the spreadsheet to build copilot-like functionality in a autofill, to formulas & sql, copilot for formulas). must haves | 2+ years o",true_positive,strict,true_positive,true_positive
asaniczka_eea36dc8185102a6,2024-01,2024,kaggle_asaniczka,copilot,copilot,"ive ai to existing and to and solve use cases. this engineer will use code capabilities like github copilot to efficiencies in software development. functions | as a staff software engineer, you will help de",true_positive,strict,true_positive,true_positive
arshkon_3905295211,2024-04,2024,kaggle_arshkon,copilot,copilot,"s business functions. configures and maintains all platform capabilities including onedrive, teams, copilot security, copilot and others. they are a of escalation for and difficult and applying and abilities",true_positive,strict,true_positive,true_positive
arshkon_3895815321,2024-04,2024,kaggle_arshkon,copilot,copilot,"oftware engineering. to ai-driven the of coding. to top-tier ai-based code and tools such as github copilot, hands-on of their groundbreaking features and in software engineering.",true_positive,strict,true_positive,true_positive
arshkon_3905210827,2024-04,2024,kaggle_arshkon,copilot,copilot,"inerization, and microservices would be beneficial.with ai-powered developer tools such as codeium, copilot, chatgpt, and is valued. being to these tools to and code quality is a strong advantage. requiremen",true_positive,strict,true_positive,true_positive
arshkon_3887998140,2024-04,2024,kaggle_arshkon,copilot,copilot,"sqs, opensearch, and kubernetes. services use like graphql, express, nodejs with the help of github copilot. responsibilities: | an agile team to and implement data capabilities and services utilizing javasc",true_positive,strict,true_positive,true_positive
asaniczka_11f5af862c1d7ccc,2024-01,2024,kaggle_asaniczka,copilot,copilot," generative ai (e.g. openai, aws, azure, sign-on (azure ad b2c) woocommerce) experience with github copilot | on experience with headless systems relational databases or nosql databases ui regression framewo",true_positive,strict,true_positive,true_positive
